totalRent,livingSpace,noRooms,buildingAge,regio3
970.0,60.0,2.0,120.0,Neukölln
1135.0,86.51,4.0,24.0,Buchholz
1850.0,96.0,4.0,54.0,Charlottenburg
703.77,69.75,3.0,31.0,Hellersdorf
705.46,68.0,2.5,49.0,Neukölln
1296.6,65.1,2.0,2.0,Neukölln
1056.48,76.97,3.0,120.0,Wedding
2538.0,137.5,4.0,120.0,Mitte
850.0,42.2,1.0,45.0,Tiergarten
2450.0,143.0,4.0,110.0,Prenzlauer Berg
615.38,42.12,1.5,81.0,Reinickendorf
781.04,71.34,2.0,93.0,Spandau
535.0,30.0,1.0,120.0,Prenzlauer Berg
2379.1,148.7,4.0,6.0,Tiergarten
3275.0,150.0,5.0,14.0,Mitte
1098.25,64.42,2.0,40.0,Neukölln
1300.0,47.62,2.0,115.0,Kreuzberg
954.0,67.0,2.0,27.0,Weißensee
1400.0,80.0,3.5,64.0,Schöneberg
983.0,87.4,3.0,21.0,Hellersdorf
1289.05,61.65,2.0,2.0,Neukölln
585.0,37.17,1.0,36.0,Lichtenberg
2231.61,100.75,3.0,1.0,Tiergarten
3263.0,133.19,2.0,3.0,Mitte
498.63,38.33,1.0,105.0,Wedding
766.44,70.44,3.0,31.0,Hellersdorf
1415.0,55.28,2.0,2.0,Prenzlauer Berg
999.0,42.0,1.0,120.0,Friedrichshain
3739.01,206.77,3.0,29.0,Wilmersdorf
2312.0,115.6,4.0,2.0,Mitte
540.0,35.0,1.0,140.0,Kreuzberg
1824.0,110.0,5.0,120.0,Pankow
720.7,55.0,2.0,4.0,Hohenschönhausen
799.0,51.84,2.0,115.0,Wedding
2415.19,143.29,4.0,3.0,Friedrichshain
660.0,65.0,2.0,114.0,Reinickendorf
567.35,61.05,2.0,60.0,Spandau
1380.0,80.0,3.0,122.0,Wedding
576.0,18.25,1.0,2.0,Wedding
1300.0,59.0,2.0,61.0,Wilmersdorf
795.0,61.95,2.0,61.0,Charlottenburg
938.2,87.13,4.0,31.0,Hellersdorf
884.0,85.56,4.0,21.0,Hellersdorf
939.4,64.01,2.5,93.0,Tempelhof
800.0,53.0,1.0,83.0,Steglitz
3125.0,164.9,4.0,10.0,Wilmersdorf
796.63,64.96,2.0,93.0,Reinickendorf
1880.0,71.0,2.0,5.0,Tiergarten
1470.5,75.41,2.0,2.0,Charlottenburg
744.42,50.45,1.5,92.0,Reinickendorf
1495.0,89.03,3.0,30.0,Schöneberg
700.0,25.63,1.0,34.0,Friedrichshain
2219.13,108.25,3.0,106.0,Mitte
864.0,60.42,2.0,23.0,Weißensee
529.0,35.27,1.0,100.0,Charlottenburg
819.0,51.0,2.0,63.0,Charlottenburg
5322.5,123.0,3.0,2.0,Mitte
1715.0,60.2,2.0,111.0,Prenzlauer Berg
515.0,36.0,1.0,110.0,Schöneberg
2373.0,72.78,3.0,114.0,Prenzlauer Berg
623.0,44.07,1.0,128.0,Köpenick
1249.37,72.68,2.0,110.0,Friedrichshain
871.08,57.52,2.0,94.0,Neukölln
573.0,47.46,1.0,106.0,Spandau
1080.0,90.0,3.0,110.0,Spandau
1206.85,62.2,2.0,0.0,Lichtenberg
2967.2,148.0,3.0,2.0,Mitte
1232.0,87.25,3.0,29.0,Steglitz
1537.04,110.34,4.0,110.0,Zehlendorf
3631.26,159.0,4.0,1.0,Wilmersdorf
1799.0,61.46,2.0,26.0,Mitte
1900.0,122.4,3.0,90.0,Friedrichshain
896.11,88.4,4.0,34.0,Hellersdorf
1869.0,109.0,3.0,1.0,Tempelhof
4065.0,206.55,4.0,189.0,Mitte
2286.0,110.75,3.0,30.0,Tiergarten
1004.0,93.0,3.5,115.0,Köpenick
947.08,72.5,2.0,30.0,Steglitz
1122.0,94.0,3.0,40.0,Reinickendorf
2040.0,95.38,2.0,1.0,Friedrichshain
1810.0,118.0,3.0,109.0,Treptow
808.0,59.0,2.0,120.0,Köpenick
2460.0,158.0,3.0,2.0,Tiergarten
1349.98,67.71,2.0,1.0,Friedrichshain
2586.0,116.0,2.0,4.0,Kreuzberg
699.42,64.37,2.0,54.0,Spandau
878.0,90.0,2.0,120.0,Köpenick
1654.93,82.34,3.0,100.0,Zehlendorf
2123.0,104.96,4.0,121.0,Friedrichshain
1119.0,55.0,2.0,62.0,Wilmersdorf
2984.5,127.0,4.0,4.0,Schöneberg
750.0,62.93,2.0,90.0,Treptow
1180.0,66.09,2.0,2.0,Steglitz
1790.0,106.81,3.0,81.0,Charlottenburg
1600.0,99.8,3.0,2.0,Tempelhof
645.0,50.0,1.0,108.0,Spandau
2260.0,107.47,2.0,120.0,Charlottenburg
1350.0,80.0,2.5,110.0,Steglitz
1200.0,66.84,2.0,69.0,Wedding
1279.0,62.6,2.0,156.0,Mitte
2250.0,114.0,4.0,2.0,Charlottenburg
569.0,18.0,1.0,2.0,Köpenick
1410.87,92.08,4.0,31.0,Steglitz
306.16,32.5,1.0,34.0,Hohenschönhausen
904.17,59.82,2.5,94.0,Neukölln
1240.0,95.0,3.0,134.0,Prenzlauer Berg
1650.0,50.96,2.0,61.0,Mitte
3500.0,165.0,3.0,11.0,Mitte
750.0,42.0,1.0,85.0,Spandau
587.18,48.56,2.0,66.0,Neukölln
1154.0,74.76,2.0,115.0,Wedding
749.48,62.55,2.0,59.0,Spandau
763.2,65.93,2.0,102.0,Spandau
1808.14,86.93,3.0,24.0,Mitte
499.0,36.5,1.0,122.0,Treptow
1499.0,101.7,3.0,115.0,Reinickendorf
1300.0,52.78,2.0,90.0,Prenzlauer Berg
1358.69,63.49,2.0,1.0,Tiergarten
3210.0,121.0,4.0,93.0,Charlottenburg
2184.59,103.79,3.0,2.0,Tiergarten
599.0,38.53,1.0,112.0,Wedding
1840.0,120.0,3.0,20.0,Tempelhof
351.78,32.55,1.0,31.0,Marzahn
544.43,43.59,1.0,2.0,Marzahn
431.59,43.04,1.0,43.0,Wedding
1243.0,111.94,4.0,32.0,Köpenick
980.0,64.0,2.0,62.0,Steglitz
1000.0,75.0,3.0,109.0,Wilmersdorf
557.28,55.5,2.0,90.0,Hohenschönhausen
1745.24,92.34,3.0,4.0,Mitte
1030.44,67.0,3.0,20.0,Köpenick
1198.23,61.97,2.0,1.0,Zehlendorf
1032.0,81.26,3.0,31.0,Wedding
680.0,59.0,2.0,112.0,Reinickendorf
4158.0,189.0,5.0,2.0,Neukölln
1806.0,88.0,4.0,2.0,Tiergarten
1116.0,65.0,2.0,2.0,Treptow
760.29,64.7,3.0,33.0,Lichtenberg
1948.9,112.04,3.0,122.0,Friedrichshain
1585.0,99.8,3.0,2.0,Tempelhof
4240.0,242.0,7.0,120.0,Prenzlauer Berg
1231.0,90.35,3.0,31.0,Reinickendorf
995.0,63.0,2.0,32.0,Neukölln
1500.0,95.93,3.5,87.0,Reinickendorf
800.0,28.76,2.0,34.0,Friedrichshain
683.5,68.75,3.0,31.0,Hellersdorf
3294.2,142.0,3.0,5.0,Wilmersdorf
1403.14,73.08,2.0,120.0,Friedrichshain
443.0,31.0,1.0,120.0,Wedding
790.0,59.68,3.0,64.0,Tiergarten
1637.0,91.0,3.0,125.0,Schöneberg
2088.88,97.84,3.0,1.0,Tiergarten
1060.0,35.45,1.0,1.0,Mitte
600.0,43.0,1.0,45.0,Steglitz
524.93,45.78,2.0,32.0,Hellersdorf
1400.0,78.0,2.0,1.0,Lichtenberg
2812.0,100.7,3.0,1.0,Prenzlauer Berg
1050.0,55.0,1.0,22.0,Neukölln
685.33,46.9,1.5,91.0,Wilmersdorf
1454.0,64.5,2.0,1.0,Mitte
950.0,41.67,1.0,44.0,Tiergarten
870.0,65.0,2.0,60.0,Steglitz
800.0,37.0,1.0,110.0,Neukölln
749.0,60.0,2.0,49.0,Neukölln
759.0,22.0,1.0,1.0,Neukölln
3214.0,132.0,4.0,1.0,Tiergarten
1068.31,77.82,3.0,24.0,Köpenick
2500.0,125.0,3.0,20.0,Tiergarten
960.0,61.0,2.0,1.0,Marzahn
1630.0,130.0,4.0,120.0,Charlottenburg
690.6,51.0,2.0,52.0,Kreuzberg
1102.0,46.7,1.0,1.0,Friedrichshain
1470.0,76.5,3.0,101.0,Charlottenburg
840.0,59.27,2.0,1.0,Spandau
1985.54,116.11,4.0,113.0,Schöneberg
1937.0,71.8,3.0,1.0,Prenzlauer Berg
1878.0,112.73,5.0,120.0,Mitte
596.78,55.92,2.0,120.0,Prenzlauer Berg
670.0,48.0,2.0,88.0,Weißensee
659.0,50.0,2.0,46.0,Neukölln
962.5,55.0,2.0,90.0,Prenzlauer Berg
1359.0,80.33,2.5,65.0,Wedding
981.5,59.0,1.5,118.0,Prenzlauer Berg
955.36,76.49,3.0,2.0,Marzahn
529.14,34.31,1.0,57.0,Neukölln
1364.0,94.04,3.0,110.0,Reinickendorf
691.99,56.48,2.0,32.0,Hellersdorf
1077.37,92.03,3.0,120.0,Lichtenberg
2450.0,115.0,4.0,114.0,Prenzlauer Berg
879.74,76.11,2.2,56.0,Spandau
2100.0,168.0,5.0,118.0,Zehlendorf
1870.0,87.33,3.0,1.0,Kreuzberg
3252.24,228.27,6.5,105.0,Wilmersdorf
1474.0,101.5,4.5,56.0,Steglitz
1998.18,98.92,3.0,1.0,Wilmersdorf
1897.2,102.0,3.0,24.0,Mitte
1523.03,95.34,3.0,27.0,Tempelhof
1719.0,110.0,4.0,91.0,Wilmersdorf
735.37,70.28,3.0,31.0,Hellersdorf
729.0,71.0,2.0,53.0,Reinickendorf
1487.0,93.61,3.0,4.0,Wilmersdorf
489.0,36.0,1.0,51.0,Spandau
2328.0,110.9,3.0,125.0,Kreuzberg
925.0,64.88,2.0,25.0,Reinickendorf
961.69,53.0,2.0,120.0,Neukölln
1497.91,126.75,4.0,91.0,Spandau
1103.4,55.0,2.0,2.0,Neukölln
599.0,27.8,1.0,2.0,Köpenick
1499.0,106.86,3.0,83.0,Steglitz
836.77,77.45,2.0,51.0,Charlottenburg
671.0,39.66,1.5,128.0,Tiergarten
3299.84,145.0,5.0,1.0,Wilmersdorf
731.0,53.92,3.0,35.0,Hellersdorf
600.51,54.1,2.0,31.0,Hellersdorf
1600.0,90.0,3.0,110.0,Charlottenburg
1147.0,76.05,2.0,12.0,Zehlendorf
850.0,49.0,2.0,83.0,Lichtenberg
4200.0,200.0,4.0,90.0,Wilmersdorf
851.0,71.2,3.0,36.0,Hohenschönhausen
1747.09,102.77,3.0,2.0,Lichtenberg
886.0,67.98,3.0,21.0,Hellersdorf
1371.0,57.84,2.0,1.0,Tiergarten
2289.53,128.0,4.0,150.0,Köpenick
1490.0,87.72,3.0,2.0,Tempelhof
733.18,75.34,3.0,46.0,Neukölln
713.0,57.41,2.0,22.0,Hellersdorf
1884.36,91.92,3.0,1.0,Tiergarten
715.0,55.47,2.0,35.0,Hellersdorf
1966.0,92.0,2.0,2.0,Charlottenburg
1039.0,47.0,1.5,3.0,Wilmersdorf
2080.0,108.0,4.0,3.0,Tiergarten
1210.0,67.97,3.0,44.0,Lichtenberg
662.36,82.5,4.0,47.0,Hohenschönhausen
724.0,41.0,1.0,125.0,Lichtenberg
559.0,41.0,1.0,48.0,Neukölln
408.06,34.35,1.0,31.0,Hellersdorf
3000.0,162.0,5.0,3.0,Prenzlauer Berg
876.67,63.87,2.0,24.0,Neukölln
3000.0,123.0,3.0,10.0,Charlottenburg
2033.1,113.06,4.0,0.0,Lichtenberg
1164.44,93.23,4.0,1.0,Marzahn
948.0,81.0,3.0,110.0,Buchholz
1049.0,55.0,1.0,62.0,Wilmersdorf
1399.0,103.0,3.0,110.0,Wilmersdorf
843.96,66.16,2.0,36.0,Wedding
765.0,62.0,2.0,102.0,Tempelhof
1480.0,60.0,2.0,24.0,Prenzlauer Berg
499.0,29.4,1.0,120.0,Schöneberg
1436.0,69.87,3.0,1.0,Neukölln
720.88,56.93,2.0,90.0,Zehlendorf
1910.0,156.0,4.0,110.0,Charlottenburg
1000.0,55.0,2.0,110.0,Lichtenberg
689.0,63.71,2.0,52.0,Reinickendorf
668.48,57.39,2.0,33.0,Hellersdorf
4157.5,245.0,4.5,120.0,Kreuzberg
7455.0,166.61,3.0,8.0,Charlottenburg
785.0,55.29,2.0,90.0,Lichtenberg
899.0,94.74,3.0,116.0,Köpenick
1079.0,76.17,2.5,113.0,Köpenick
569.0,36.72,1.0,120.0,Tiergarten
850.0,28.62,1.0,52.0,Kreuzberg
593.0,36.08,1.0,112.0,Friedrichshain
1631.56,116.54,3.0,10.0,Schöneberg
2098.0,103.0,4.0,2.0,Tiergarten
409.91,38.0,1.0,54.0,Kreuzberg
1231.0,68.0,2.0,2.0,Mitte
499.69,50.0,2.0,62.0,Charlottenburg
667.0,46.0,2.0,90.0,Weißensee
1250.0,67.0,3.0,26.0,Pankow
1186.3,56.49,2.0,10.0,Mitte
850.0,33.66,1.0,110.0,Friedrichshain
1221.83,71.85,2.0,7.0,Charlottenburg
2227.0,105.97,3.0,22.0,Tiergarten
2280.0,73.0,3.0,2.0,Tiergarten
2162.4,68.0,2.0,3.0,Tiergarten
837.98,62.56,2.0,47.0,Steglitz
1940.0,95.0,3.0,52.0,Wilmersdorf
1400.0,64.59,2.0,1.0,Mitte
1332.0,102.44,3.0,108.0,Pankow
1060.8,62.72,2.0,101.0,Köpenick
1401.0,63.0,2.0,1.0,Tempelhof
565.4,52.63,3.0,82.0,Treptow
1342.6,98.0,3.0,115.0,Friedrichshain
1410.0,72.0,2.0,4.0,Friedrichshain
695.0,42.2,1.0,53.0,Wilmersdorf
2580.0,212.0,6.0,90.0,Charlottenburg
710.0,41.33,1.5,65.0,Schöneberg
2156.08,119.04,4.0,3.0,Mitte
1700.0,90.44,3.0,4.0,Friedrichshain
1356.44,75.5,3.0,4.0,Mitte
2636.8,131.84,5.0,2.0,Mitte
1767.87,78.17,3.0,0.0,Pankow
1116.8,65.72,2.0,21.0,Spandau
790.0,42.66,1.0,45.0,Charlottenburg
1130.0,92.0,2.0,10.0,Neukölln
2967.5,171.0,5.0,1.0,Weißensee
4500.0,188.58,3.5,14.0,Wilmersdorf
986.0,43.0,1.5,110.0,Prenzlauer Berg
1071.03,79.94,2.0,52.0,Charlottenburg
2690.0,111.0,3.0,1.0,Friedrichshain
1869.56,84.98,3.0,1.0,Tiergarten
1026.5,59.0,2.0,120.0,Reinickendorf
1850.0,95.0,3.0,125.0,Prenzlauer Berg
2210.0,155.0,5.0,95.0,Wilmersdorf
1390.0,94.68,2.5,62.0,Wilmersdorf
2785.0,155.0,5.0,114.0,Wilmersdorf
1368.0,76.52,3.0,36.0,Spandau
1399.91,76.28,3.0,65.0,Wilmersdorf
649.0,56.0,1.0,49.0,Lichtenberg
679.0,61.95,2.0,102.0,Reinickendorf
675.44,61.5,3.0,55.0,Lichtenberg
1250.0,79.6,2.0,121.0,Zehlendorf
699.33,72.81,2.0,37.0,Marzahn
980.96,96.42,3.5,91.0,Spandau
750.0,30.0,1.0,53.0,Zehlendorf
785.0,62.0,1.0,23.0,Köpenick
509.0,41.0,1.0,51.0,Spandau
615.46,51.26,1.5,38.0,Neukölln
1497.0,87.9,3.0,30.0,Friedrichshain
1950.0,122.31,4.0,120.0,Friedrichshain
623.54,45.71,1.5,22.0,Steglitz
1153.39,46.0,2.0,59.0,Schöneberg
1242.9,82.86,3.0,120.0,Köpenick
1700.0,76.0,2.0,130.0,Wilmersdorf
4759.37,220.32,4.0,5.0,Mitte
1770.0,88.0,3.0,1.0,Wilmersdorf
454.57,52.5,2.0,37.0,Hohenschönhausen
985.0,75.31,3.0,25.0,Köpenick
1730.0,68.0,2.0,7.0,Mitte
5627.55,202.43,6.0,128.0,Wilmersdorf
936.24,66.78,2.0,130.0,Köpenick
1520.0,63.4,1.5,5.0,Friedrichshain
684.0,31.0,1.0,124.0,Wilmersdorf
2401.89,104.43,3.0,2.0,Charlottenburg
2709.33,111.5,4.0,1.0,Tiergarten
3150.0,100.0,3.0,21.0,Tiergarten
969.0,71.6,2.0,120.0,Charlottenburg
2012.0,97.0,4.0,2.0,Tiergarten
1750.0,121.57,2.5,85.0,Zehlendorf
1219.1,87.07,3.0,1.0,Köpenick
1166.31,54.89,2.0,1.0,Tiergarten
2500.0,120.0,3.0,12.0,Mitte
750.0,43.76,2.0,95.0,Reinickendorf
1984.81,109.11,3.0,120.0,Friedrichshain
953.0,81.58,4.0,35.0,Hellersdorf
1095.0,59.44,2.0,21.0,Prenzlauer Berg
6450.0,300.0,8.0,130.0,Kreuzberg
714.78,83.59,4.0,36.0,Hohenschönhausen
3705.0,190.0,5.0,110.0,Wilmersdorf
2073.25,116.38,4.0,3.0,Mitte
1040.0,68.0,2.5,100.0,Neukölln
2600.0,157.0,5.0,120.0,Charlottenburg
1098.0,90.17,3.0,21.0,Spandau
2440.56,101.69,3.0,1.0,Tiergarten
1092.8,62.76,3.0,11.0,Lichtenberg
990.0,58.0,2.0,52.0,Reinickendorf
437.46,28.0,1.0,102.0,Pankow
1510.0,95.0,2.0,102.0,Charlottenburg
1330.0,89.0,3.0,5.0,Pankow
757.35,70.28,3.0,31.0,Hellersdorf
830.0,61.0,2.0,22.0,Köpenick
1654.5,80.84,3.0,108.0,Wilmersdorf
530.0,57.0,2.0,109.0,Reinickendorf
1250.0,69.87,2.0,109.0,Prenzlauer Berg
1341.0,94.0,3.0,117.0,Neukölln
1802.0,95.84,3.0,115.0,Friedrichshain
1030.0,80.0,2.0,112.0,Köpenick
1150.0,50.7,2.0,3.0,Tiergarten
2320.0,101.38,3.0,1.0,Tiergarten
1200.0,77.0,2.0,112.0,Charlottenburg
998.96,91.23,2.0,116.0,Wedding
919.86,70.55,2.0,39.0,Steglitz
1800.0,59.0,2.0,5.0,Friedrichshain
981.0,58.0,2.0,125.0,Lichtenberg
2525.0,178.09,5.0,102.0,Schöneberg
1757.5,95.0,3.0,1.0,Friedrichshain
929.0,72.0,2.0,28.0,Reinickendorf
1026.0,69.68,2.0,120.0,Neukölln
930.0,47.76,1.0,120.0,Prenzlauer Berg
1042.62,89.0,3.0,120.0,Spandau
1626.4,101.65,3.0,120.0,Friedrichshain
1900.0,105.0,3.0,112.0,Steglitz
2075.12,100.49,3.0,1.0,Tiergarten
3625.0,152.0,3.0,16.0,Charlottenburg
999.0,68.0,2.0,120.0,Wedding
1230.7,56.15,2.0,1.0,Neukölln
682.0,36.46,1.0,116.0,Neukölln
1047.0,65.47,2.0,115.0,Reinickendorf
1871.13,96.0,3.0,1.0,Schöneberg
1109.6,91.2,3.5,46.0,Spandau
951.0,84.79,3.0,23.0,Tempelhof
2990.0,118.0,2.0,5.0,Charlottenburg
622.0,19.22,1.0,5.0,Wedding
1517.15,95.58,2.0,28.0,Charlottenburg
534.07,50.86,2.0,45.0,Steglitz
1754.85,76.24,2.0,2.0,Mitte
970.36,78.67,3.0,22.0,Köpenick
3660.16,254.7,6.5,113.0,Zehlendorf
911.0,73.97,3.0,23.0,Pankow
1489.85,69.0,2.0,6.0,Friedrichshain
1836.0,87.9,4.0,1.0,Friedrichshain
2195.0,164.0,5.0,110.0,Charlottenburg
2720.0,150.0,4.0,3.0,Wilmersdorf
1500.0,45.78,2.0,3.0,Friedrichshain
2542.7,114.15,3.0,1.0,Tiergarten
1480.0,75.0,1.0,81.0,Steglitz
2903.0,139.0,4.0,1.0,Tiergarten
2350.0,163.66,3.0,145.0,Friedrichshain
641.91,58.8,3.0,59.0,Köpenick
2268.0,72.0,3.0,21.0,Tiergarten
841.01,59.57,2.0,108.0,Neukölln
862.3,76.14,3.0,55.0,Spandau
980.0,78.76,2.0,25.0,Steglitz
1088.76,67.23,2.0,36.0,Tiergarten
829.0,60.6,2.0,123.0,Tiergarten
772.0,52.75,2.0,2.0,Spandau
1700.0,85.0,2.5,118.0,Wilmersdorf
406.22,37.0,1.0,47.0,Spandau
300.0,23.0,1.0,120.0,Steglitz
2750.0,100.0,3.0,115.0,Charlottenburg
790.0,52.0,2.0,60.0,Tiergarten
721.34,68.73,2.5,35.0,Lichtenberg
2240.0,130.0,3.0,120.0,Prenzlauer Berg
1532.76,89.66,2.0,124.0,Tiergarten
1446.63,83.62,2.5,1.0,Reinickendorf
1082.37,104.44,5.0,35.0,Steglitz
900.0,60.9,2.0,115.0,Reinickendorf
977.5,65.2,2.0,114.0,Wedding
2056.79,110.0,3.5,36.0,Zehlendorf
1050.61,93.34,2.2,49.0,Steglitz
1339.0,100.0,3.0,102.0,Spandau
809.67,42.17,1.0,120.0,Friedrichshain
719.0,60.0,2.0,23.0,Köpenick
1100.0,52.37,2.0,115.0,Wedding
829.0,80.17,3.0,21.0,Hellersdorf
3400.0,200.0,5.0,109.0,Charlottenburg
3478.0,200.0,4.0,3.0,Treptow
420.0,29.76,1.0,119.0,Prenzlauer Berg
1220.03,96.36,3.0,5.0,Treptow
1563.0,101.0,3.0,107.0,Weißensee
1465.62,75.16,3.0,24.0,Mitte
862.46,62.0,2.0,91.0,Wedding
847.0,29.0,1.0,1.0,Tempelhof
994.0,72.11,2.0,70.0,Steglitz
933.0,63.8,2.0,110.0,Reinickendorf
730.0,58.64,2.0,108.0,Wedding
603.94,52.43,2.0,50.0,Reinickendorf
1960.0,150.0,4.0,120.0,Wilmersdorf
1788.57,81.67,3.0,1.0,Tiergarten
1355.0,45.78,2.0,3.0,Friedrichshain
999.0,42.0,1.0,120.0,Friedrichshain
566.69,53.66,2.0,63.0,Köpenick
1189.6,48.15,2.0,141.0,Mitte
895.0,76.7,3.0,24.0,Hellersdorf
1359.0,67.63,2.0,156.0,Mitte
1040.0,74.25,2.0,0.0,Hellersdorf
1800.0,104.62,4.0,120.0,Neukölln
1059.0,71.78,2.0,134.0,Kreuzberg
1150.0,70.81,2.5,95.0,Tempelhof
1518.2,75.91,2.0,2.0,Mitte
603.67,57.64,3.0,62.0,Köpenick
317.0,23.71,1.0,60.0,Köpenick
988.21,76.02,3.0,25.0,Köpenick
1528.84,82.64,2.0,0.0,Zehlendorf
529.0,45.0,1.0,50.0,Reinickendorf
1500.0,47.0,2.0,3.0,Friedrichshain
1852.91,102.0,4.0,120.0,Kreuzberg
2285.0,132.0,3.0,109.0,Charlottenburg
468.51,42.75,2.0,67.0,Reinickendorf
2160.0,123.76,4.0,115.0,Friedrichshain
2917.0,157.21,4.5,120.0,Kreuzberg
1798.81,100.83,3.0,2.0,Steglitz
3292.64,162.68,4.0,1.0,Kreuzberg
2486.44,82.0,2.0,114.0,Charlottenburg
1615.0,142.8,4.0,120.0,Spandau
1551.68,74.6,3.0,3.0,Wilmersdorf
2394.0,133.0,4.0,113.0,Pankow
689.0,53.34,2.0,51.0,Spandau
1349.0,109.36,4.0,24.0,Treptow
739.0,57.0,2.0,116.0,Treptow
2499.0,119.0,2.0,8.0,Kreuzberg
1405.0,109.06,4.0,94.0,Treptow
1640.0,85.65,3.0,1.0,Charlottenburg
2230.0,112.26,4.0,1.0,Charlottenburg
718.0,43.75,1.0,102.0,Charlottenburg
765.0,56.0,2.0,115.0,Neukölln
3240.0,137.0,3.0,1.0,Schöneberg
1327.0,97.0,3.0,2.0,Hellersdorf
2207.0,103.0,3.0,1.0,Tiergarten
609.54,51.59,2.0,84.0,Köpenick
1660.0,104.0,3.0,6.0,Pankow
777.9,52.7,2.0,90.0,Zehlendorf
2200.74,120.92,4.0,120.0,Mitte
3200.0,207.6,6.5,114.0,Wilmersdorf
976.52,83.4,3.0,25.0,Tempelhof
460.19,49.87,2.0,38.0,Köpenick
910.0,82.58,3.0,24.0,Hellersdorf
839.0,50.52,2.0,6.0,Köpenick
661.0,64.31,2.0,56.0,Spandau
1100.0,59.0,2.0,33.0,Tiergarten
950.0,66.62,2.5,91.0,Wedding
1295.8,65.0,2.0,2.0,Neukölln
1764.0,86.0,3.0,130.0,Schöneberg
588.89,70.44,3.0,40.0,Marzahn
800.0,22.0,1.0,3.0,Prenzlauer Berg
997.0,67.45,3.0,61.0,Wilmersdorf
398.2,32.66,1.0,32.0,Hellersdorf
1970.0,153.0,3.0,29.0,Steglitz
810.0,54.0,2.0,106.0,Charlottenburg
1399.0,73.42,3.0,35.0,Charlottenburg
927.21,54.08,2.0,120.0,Weißensee
392.0,40.35,2.0,34.0,Hellersdorf
1668.0,119.79,4.0,5.0,Steglitz
753.57,59.45,2.0,23.0,Weißensee
770.0,58.0,2.0,47.0,Neukölln
977.53,79.95,3.0,120.0,Lichtenberg
1930.38,117.04,3.0,29.0,Wilmersdorf
1078.0,93.0,3.0,110.0,Lichtenberg
553.38,64.45,2.0,40.0,Wedding
820.0,54.0,2.0,115.0,Wilmersdorf
983.05,65.26,2.0,1.0,Köpenick
780.0,28.25,1.0,2.0,Wedding
1238.88,78.67,3.0,4.0,Reinickendorf
1293.0,86.72,3.0,8.0,Tiergarten
1066.0,45.38,2.0,6.0,Kreuzberg
1914.75,79.0,2.0,24.0,Mitte
1803.5,143.85,4.0,125.0,Prenzlauer Berg
703.58,68.94,1.5,36.0,Spandau
821.03,51.31,2.0,60.0,Reinickendorf
1700.0,69.7,2.0,2.0,Schöneberg
1987.7,159.55,5.0,112.0,Tempelhof
4640.0,154.0,3.0,2.0,Schöneberg
2000.0,135.56,3.0,130.0,Köpenick
3450.0,181.98,5.0,135.0,Mitte
1470.0,52.0,2.0,4.0,Mitte
813.0,62.31,3.0,124.0,Pankow
800.0,54.0,2.0,68.0,Schöneberg
849.0,77.0,2.0,65.0,Köpenick
655.8,74.85,3.0,37.0,Marzahn
970.0,51.79,2.0,63.0,Wilmersdorf
1424.54,78.0,3.0,90.0,Charlottenburg
499.0,41.74,1.0,145.0,Wedding
1277.77,66.55,2.0,120.0,Friedrichshain
404.0,34.65,1.0,120.0,Treptow
680.0,53.45,2.0,24.0,Pankow
1127.0,93.28,3.5,90.0,Spandau
649.64,59.76,2.0,39.0,Wedding
1788.14,81.65,3.0,1.0,Tiergarten
547.71,65.0,2.0,37.0,Steglitz
633.78,57.36,2.0,33.0,Hellersdorf
551.75,66.34,3.0,32.0,Köpenick
715.0,78.69,3.0,41.0,Hohenschönhausen
3612.0,197.39,4.0,5.0,Charlottenburg
1351.0,54.27,2.0,120.0,Friedrichshain
859.8,61.44,2.0,134.0,Köpenick
899.0,62.0,2.0,4.0,Lichtenberg
2350.0,148.0,5.0,107.0,Steglitz
1419.0,108.0,3.0,120.0,Charlottenburg
1300.0,63.0,2.0,1.0,Tiergarten
515.0,19.5,1.0,2.0,Wedding
1300.0,56.25,1.0,44.0,Tiergarten
645.0,47.0,2.0,47.0,Reinickendorf
1765.0,86.96,2.0,5.0,Zehlendorf
1154.0,72.49,2.0,124.0,Zehlendorf
687.83,68.98,3.0,34.0,Hellersdorf
2234.33,128.0,4.0,150.0,Köpenick
515.0,19.5,1.0,2.0,Wedding
729.0,69.56,2.0,52.0,Reinickendorf
595.94,64.02,2.0,43.0,Spandau
800.0,51.72,2.0,23.0,Köpenick
1493.0,66.0,2.0,0.0,Mitte
995.0,45.0,2.0,3.0,Köpenick
780.0,46.8,2.0,110.0,Charlottenburg
776.1,46.82,2.0,1.0,Köpenick
1491.13,93.86,3.0,83.0,Steglitz
1510.0,90.0,3.0,116.0,Prenzlauer Berg
995.0,73.93,2.0,110.0,Treptow
789.0,60.38,2.0,24.0,Marzahn
1730.0,90.0,3.0,1.0,Wilmersdorf
799.0,56.0,2.0,120.0,Friedrichshain
2222.8,111.14,3.0,150.0,Prenzlauer Berg
4450.0,152.7,4.0,7.0,Mitte
540.0,43.44,1.0,44.0,Kreuzberg
457.0,30.6,1.0,51.0,Reinickendorf
2265.0,126.48,5.0,115.0,Reinickendorf
6930.0,420.0,10.0,109.0,Charlottenburg
923.0,53.37,2.0,118.0,Pankow
699.0,46.22,1.0,56.0,Steglitz
689.0,46.0,1.0,120.0,Schöneberg
3135.0,189.17,4.0,9.0,Mitte
