totalRent,livingSpace,noRooms,buildingAge,regio3
2150.0,95.8,3.0,10.0,Kreuzberg
2320.0,125.0,2.0,17.0,Mitte
1300.0,63.62,2.0,51.0,Mitte
1319.0,92.7,3.0,22.0,Tiergarten
1554.0,70.0,3.0,1.0,Kreuzberg
1754.85,76.24,2.0,2.0,Mitte
869.0,30.0,1.0,117.0,Prenzlauer Berg
1995.0,127.0,4.0,10.0,Pankow
499.3,37.28,1.0,37.0,Marzahn
1800.68,78.29,3.0,2.0,Tiergarten
1006.0,66.79,2.0,61.0,Neukölln
757.54,66.1,2.0,54.0,Spandau
1200.0,44.0,1.0,100.0,Friedrichshain
1320.1,111.96,3.0,31.0,Steglitz
470.0,44.18,1.0,108.0,Weißensee
986.0,72.75,2.0,110.0,Weißensee
1800.0,118.0,3.0,124.0,Treptow
689.0,41.54,1.0,1.0,Lichtenberg
1134.1,63.01,2.0,2.0,Lichtenberg
495.0,52.0,2.0,15.0,Hellersdorf
584.0,40.95,1.0,110.0,Wedding
994.0,76.0,3.0,121.0,Köpenick
753.08,70.0,2.0,51.0,Charlottenburg
5000.0,230.0,3.0,133.0,Tiergarten
919.86,70.55,2.0,39.0,Steglitz
812.0,71.43,3.0,36.0,Hohenschönhausen
817.26,63.87,2.0,22.0,Treptow
1143.9,64.0,2.0,49.0,Schöneberg
1370.0,97.0,2.0,102.0,Charlottenburg
1015.0,48.0,2.0,115.0,Treptow
672.76,62.74,2.0,84.0,Steglitz
2449.49,132.36,4.0,4.0,Mitte
1150.0,44.0,1.0,1.0,Neukölln
1049.07,61.98,2.0,4.0,Köpenick
852.57,51.99,2.0,68.0,Treptow
1082.0,92.11,4.0,25.0,Spandau
989.76,73.16,2.0,2.0,Spandau
6157.0,286.0,6.0,3.0,Prenzlauer Berg
1098.0,68.07,2.0,102.0,Weißensee
2149.0,81.4,3.0,1.0,Prenzlauer Berg
1400.0,58.0,2.0,4.0,Charlottenburg
1267.57,50.26,2.0,121.0,Prenzlauer Berg
785.76,49.84,2.0,112.0,Tempelhof
880.0,49.2,2.0,1.0,Köpenick
2350.0,131.0,3.0,14.0,Mitte
732.37,75.51,3.5,31.0,Hellersdorf
498.61,41.9,1.0,31.0,Hellersdorf
1750.0,95.4,3.0,115.0,Charlottenburg
810.0,66.07,2.0,26.0,Spandau
1024.0,72.37,2.0,117.0,Köpenick
2920.0,184.0,4.5,116.0,Schöneberg
822.0,67.75,4.0,35.0,Hellersdorf
565.0,24.58,1.0,3.0,Mitte
810.48,74.98,3.0,40.0,Marzahn
1296.0,80.17,3.0,66.0,Schöneberg
1429.21,82.17,3.0,30.0,Neukölln
1768.0,110.0,3.0,120.0,Pankow
549.53,27.98,1.0,3.0,Köpenick
1987.04,106.83,3.0,24.0,Mitte
2032.0,83.0,3.0,0.0,Tiergarten
1553.0,86.0,3.0,2.0,Tiergarten
1751.59,143.58,3.0,109.0,Tempelhof
591.61,39.8,2.5,86.0,Spandau
2490.0,143.97,4.0,120.0,Mitte
1370.0,67.0,2.0,25.0,Weißensee
848.0,65.0,1.0,45.0,Charlottenburg
900.0,42.0,1.0,60.0,Neukölln
900.0,77.0,2.0,25.0,Pankow
899.0,71.2,3.0,36.0,Hohenschönhausen
950.0,54.75,2.0,115.0,Neukölln
770.0,68.0,3.0,59.0,Steglitz
661.0,51.8,2.0,90.0,Spandau
1364.0,111.8,4.0,110.0,Kreuzberg
561.93,62.4,2.0,49.0,Lichtenberg
787.84,54.61,1.5,25.0,Neukölln
1369.0,51.0,2.0,7.0,Mitte
415.51,41.97,1.0,32.0,Hellersdorf
978.99,89.32,4.0,30.0,Hellersdorf
610.9,49.0,2.0,3.0,Hohenschönhausen
1021.77,53.22,2.0,1.0,Friedrichshain
1650.0,54.0,2.0,67.0,Mitte
608.29,33.0,2.0,63.0,Pankow
689.0,63.71,2.0,52.0,Reinickendorf
824.82,77.34,3.0,35.0,Marzahn
1077.37,92.03,3.0,120.0,Lichtenberg
1120.0,40.0,1.0,59.0,Wilmersdorf
756.0,89.8,4.0,37.0,Marzahn
2027.0,114.0,4.0,7.0,Mitte
799.13,59.76,2.0,24.0,Köpenick
976.0,66.96,2.0,48.0,Wilmersdorf
1025.0,97.0,3.0,87.0,Spandau
854.63,66.95,2.5,59.0,Spandau
1486.5,95.0,3.0,110.0,Pankow
859.67,71.56,2.0,54.0,Spandau
739.0,52.61,1.5,22.0,Buchholz
473.82,61.0,3.0,37.0,Hohenschönhausen
1830.0,131.0,4.0,30.0,Zehlendorf
1075.95,61.09,2.0,1.0,Köpenick
975.0,80.0,2.0,18.0,Reinickendorf
2030.0,72.42,2.0,120.0,Mitte
3144.4,139.44,3.0,5.0,Mitte
1480.0,60.0,2.0,24.0,Prenzlauer Berg
1216.7,69.72,2.0,3.0,Mitte
983.0,77.0,2.0,1.0,Treptow
674.77,54.9,2.0,28.0,Hellersdorf
621.0,42.61,1.0,120.0,Hellersdorf
919.0,62.82,2.0,116.0,Charlottenburg
2228.0,204.04,7.0,107.0,Treptow
900.54,56.39,1.0,170.0,Weißensee
1100.0,75.45,2.0,4.0,Köpenick
698.76,70.44,3.0,31.0,Hellersdorf
489.2,51.0,2.0,90.0,Hohenschönhausen
620.0,58.87,2.0,25.0,Spandau
1865.0,87.13,3.0,120.0,Mitte
650.0,60.0,3.0,25.0,Reinickendorf
722.04,70.28,3.0,31.0,Hellersdorf
1900.0,65.0,2.0,110.0,Kreuzberg
1838.55,103.0,3.0,108.0,Charlottenburg
1716.54,90.24,3.0,27.0,Spandau
1770.0,88.0,3.0,1.0,Wilmersdorf
1059.0,71.78,2.0,134.0,Kreuzberg
2583.0,112.27,3.0,1.0,Tiergarten
1225.0,80.08,3.0,1.0,Buchholz
1850.0,132.88,3.0,4.0,Prenzlauer Berg
759.0,66.0,2.0,43.0,Tempelhof
777.6,68.98,3.0,30.0,Hellersdorf
1650.0,50.96,2.0,61.0,Mitte
880.0,58.0,2.0,48.0,Spandau
589.52,52.16,1.0,50.0,Tempelhof
2975.44,191.64,6.0,131.0,Steglitz
1000.0,39.92,1.0,120.0,Mitte
640.0,43.6,2.0,120.0,Friedrichshain
2309.9,115.58,4.0,2.0,Mitte
1332.0,83.14,3.0,6.0,Köpenick
665.0,65.56,2.0,112.0,Spandau
2201.0,119.0,4.0,0.0,Weißensee
994.0,72.11,2.0,70.0,Steglitz
4170.0,190.0,4.0,8.0,Wilmersdorf
2350.0,148.0,5.0,107.0,Steglitz
1683.0,61.17,2.0,20.0,Wilmersdorf
1690.0,90.0,3.0,115.0,Steglitz
1845.0,82.75,3.0,0.0,Mitte
694.32,64.25,2.0,21.0,Spandau
951.22,53.28,2.0,0.0,Lichtenberg
2492.05,126.5,4.0,24.0,Mitte
1552.5,67.5,3.0,1.0,Kreuzberg
1210.0,70.0,3.0,26.0,Steglitz
2187.5,105.0,2.0,21.0,Mitte
2090.0,110.0,4.0,2.0,Friedrichshain
2147.17,105.0,3.0,2.0,Mitte
2198.75,108.58,3.0,1.0,Tiergarten
1098.0,90.17,3.0,21.0,Spandau
1510.0,95.92,3.0,2.0,Tempelhof
1796.75,95.0,3.0,2.0,Neukölln
884.65,54.27,2.0,1.0,Marzahn
2870.0,162.28,5.0,129.0,Mitte
675.0,41.98,1.0,64.0,Steglitz
767.0,53.0,2.5,78.0,Zehlendorf
600.0,43.0,1.0,45.0,Steglitz
989.0,88.0,3.0,44.0,Tempelhof
679.0,41.0,2.0,48.0,Spandau
529.0,35.27,1.0,100.0,Charlottenburg
2586.0,116.0,2.0,4.0,Kreuzberg
934.0,85.4,3.0,112.0,Spandau
2415.65,135.71,3.0,5.0,Tiergarten
1995.0,156.9,5.5,19.0,Reinickendorf
2378.86,105.0,4.0,110.0,Mitte
1428.5,85.3,4.0,61.0,Wilmersdorf
2428.0,133.0,3.0,2.0,Weißensee
881.0,57.97,2.0,92.0,Tempelhof
899.0,58.6,2.0,110.0,Steglitz
1682.83,57.78,2.0,5.0,Mitte
829.0,77.0,3.0,53.0,Reinickendorf
1256.29,91.07,3.0,47.0,Steglitz
715.86,58.95,2.0,22.0,Weißensee
1350.0,85.0,3.5,82.0,Weißensee
1437.26,61.16,2.0,2.0,Friedrichshain
1108.0,81.9,3.0,25.0,Hohenschönhausen
1480.0,60.0,2.0,0.0,Mitte
2029.0,105.0,5.0,6.0,Kreuzberg
630.0,50.0,2.0,84.0,Köpenick
1181.64,91.28,4.0,23.0,Pankow
741.0,20.5,1.0,3.0,Wedding
2671.5,137.0,3.0,110.0,Wilmersdorf
1700.0,117.7,3.0,1.0,Weißensee
1199.0,87.0,3.0,2.0,Köpenick
2080.0,122.27,3.0,0.0,Charlottenburg
1505.6,75.28,2.0,2.0,Mitte
529.02,53.0,2.0,30.0,Reinickendorf
1077.0,80.17,3.0,120.0,Lichtenberg
1238.88,78.67,3.0,4.0,Reinickendorf
1380.0,79.0,4.0,71.0,Mitte
599.79,44.77,1.5,57.0,Neukölln
895.0,73.0,3.0,23.0,Köpenick
2411.0,138.98,2.5,3.0,Tiergarten
1690.0,150.0,3.0,112.0,Reinickendorf
1300.0,75.37,2.0,10.0,Mitte
1012.0,72.0,2.0,60.0,Tiergarten
2020.65,145.0,4.0,109.0,Schöneberg
1350.0,47.0,2.0,55.0,Friedrichshain
682.33,59.43,2.0,120.0,Reinickendorf
1234.0,55.85,2.0,1.0,Friedrichshain
1559.0,138.58,4.0,23.0,Zehlendorf
1268.56,97.0,3.0,24.0,Tempelhof
1760.0,162.0,5.0,100.0,Reinickendorf
707.0,37.3,1.0,52.0,Kreuzberg
1774.75,85.12,3.0,1.0,Tiergarten
969.0,36.0,1.0,2.0,Köpenick
796.0,59.93,2.0,115.0,Schöneberg
3375.0,150.0,4.0,120.0,Prenzlauer Berg
1174.0,78.84,3.0,120.0,Steglitz
843.0,32.2,1.0,120.0,Kreuzberg
1125.0,77.0,3.0,114.0,Wedding
655.8,74.85,3.0,37.0,Marzahn
2320.0,145.0,6.0,140.0,Köpenick
1232.0,110.0,2.0,48.0,Reinickendorf
2597.23,137.61,4.0,5.0,Charlottenburg
1485.46,95.36,4.0,3.0,Köpenick
1719.0,110.0,4.0,91.0,Wilmersdorf
1141.26,84.35,3.0,24.0,Köpenick
2460.0,150.0,5.0,92.0,Steglitz
1550.0,70.0,3.0,1.0,Kreuzberg
706.9,70.28,3.0,31.0,Hellersdorf
774.0,54.42,2.0,90.0,Lichtenberg
368.29,31.08,1.0,47.0,Zehlendorf
419.18,39.36,1.0,33.0,Marzahn
2227.0,116.0,3.0,2.0,Charlottenburg
1531.52,80.72,2.0,120.0,Pankow
1542.29,90.0,2.0,150.0,Köpenick
1522.18,79.28,2.0,120.0,Friedrichshain
1390.0,94.68,2.5,62.0,Wilmersdorf
1364.0,105.0,3.5,112.0,Wilmersdorf
1700.0,93.51,3.0,12.0,Kreuzberg
1207.0,45.04,2.0,120.0,Kreuzberg
1785.24,98.7,3.0,4.0,Mitte
1450.0,65.0,2.0,51.0,Tiergarten
2390.45,216.28,5.0,99.0,Pankow
867.0,72.15,2.0,102.0,Friedrichshain
1650.0,66.4,2.0,2.0,Kreuzberg
499.0,41.74,1.0,145.0,Wedding
1895.71,102.47,3.0,3.0,Friedrichshain
426.3,38.39,1.0,46.0,Spandau
2224.32,118.23,3.0,3.0,Mitte
1199.76,61.97,2.0,1.0,Zehlendorf
685.16,77.37,3.0,37.0,Marzahn
1836.0,87.9,4.0,1.0,Friedrichshain
498.33,41.0,1.0,46.0,Neukölln
1127.0,93.28,3.5,90.0,Spandau
650.0,57.35,2.0,120.0,Charlottenburg
359.32,35.28,1.0,33.0,Köpenick
1821.5,129.0,3.0,114.0,Wedding
865.0,60.02,2.5,65.0,Tempelhof
790.0,70.29,2.0,115.0,Treptow
1762.98,80.6,3.0,0.0,Pankow
2740.0,193.92,5.5,112.0,Charlottenburg
3295.0,168.86,4.0,3.0,Kreuzberg
1085.0,83.68,4.0,24.0,Hellersdorf
1256.93,57.79,2.0,1.0,Tiergarten
799.0,60.0,2.0,29.0,Neukölln
698.7,55.27,2.0,56.0,Spandau
950.0,36.94,1.0,157.0,Kreuzberg
483.88,52.94,2.0,1.0,Köpenick
1343.03,63.5,2.0,1.0,Tiergarten
950.0,27.8,1.0,3.0,Wedding
1800.0,98.03,3.0,12.0,Kreuzberg
2073.32,99.44,3.0,1.0,Tiergarten
800.0,109.0,2.0,130.0,Tempelhof
702.95,76.0,3.0,35.0,Köpenick
1493.0,66.0,2.0,0.0,Mitte
3367.73,166.39,4.0,1.0,Kreuzberg
2599.0,125.2,4.0,1.0,Mitte
2487.79,130.2,4.0,4.0,Mitte
850.44,66.14,2.0,24.0,Spandau
1933.35,108.25,5.0,4.0,Mitte
1279.0,44.27,2.0,120.0,Kreuzberg
1089.0,71.98,2.0,120.0,Pankow
2234.33,128.0,4.0,150.0,Köpenick
720.7,55.0,2.0,4.0,Hohenschönhausen
1357.0,71.47,2.0,34.0,Wilmersdorf
1998.18,99.0,3.0,1.0,Wilmersdorf
1327.0,89.0,3.0,2.0,Hellersdorf
640.88,60.46,2.0,51.0,Spandau
779.0,68.54,3.0,35.0,Hellersdorf
777.5,65.0,2.0,7.0,Köpenick
794.74,81.59,4.0,34.0,Hellersdorf
1619.0,86.06,2.0,8.0,Mitte
1257.25,66.0,2.0,2.0,Neukölln
384.0,34.01,1.0,24.0,Pankow
697.0,55.98,2.0,35.0,Hellersdorf
1500.0,93.0,3.0,4.0,Mitte
2570.0,110.0,4.5,4.0,Steglitz
3223.51,150.18,3.0,5.0,Mitte
512.49,52.92,2.0,36.0,Marzahn
902.0,58.25,2.0,34.0,Friedrichshain
1015.0,90.42,3.0,120.0,Spandau
411.85,32.6,1.0,31.0,Hellersdorf
826.6,54.3,2.0,62.0,Wilmersdorf
1149.7,106.26,3.0,36.0,Tempelhof
1221.83,71.85,2.0,7.0,Charlottenburg
710.0,50.0,2.0,16.0,Lichtenberg
2000.0,107.6,3.0,2.0,Schöneberg
3700.0,233.0,5.0,110.0,Charlottenburg
1330.0,85.0,3.5,83.0,Reinickendorf
1464.0,103.73,4.0,27.0,Köpenick
654.43,34.96,1.0,100.0,Kreuzberg
991.19,43.1,2.0,1.0,Lichtenberg
1050.0,83.5,2.0,60.0,Tempelhof
640.57,45.11,2.0,4.0,Köpenick
940.0,52.0,2.0,110.0,Wedding
889.64,63.09,2.0,24.0,Neukölln
2045.0,172.0,6.0,117.0,Köpenick
1500.0,108.0,3.0,20.0,Treptow
1535.0,88.0,3.0,120.0,Wedding
5620.0,238.0,4.0,111.0,Wilmersdorf
793.0,69.8,2.0,111.0,Neukölln
879.74,76.11,2.2,56.0,Spandau
1390.0,106.9,4.0,4.0,Marzahn
1318.6,86.0,2.5,103.0,Wedding
1798.81,100.83,3.0,2.0,Steglitz
778.0,69.86,3.0,35.0,Hellersdorf
669.82,59.0,2.0,32.0,Reinickendorf
1249.37,72.68,2.0,110.0,Friedrichshain
1500.0,75.12,2.0,4.0,Mitte
1241.0,58.92,2.0,1.0,Friedrichshain
697.52,69.19,2.0,120.0,Friedrichshain
1525.29,71.61,2.0,1.0,Tiergarten
1824.19,88.04,4.0,120.0,Kreuzberg
772.32,53.11,2.0,3.0,Treptow
683.7,48.87,1.0,21.0,Tiergarten
1832.23,114.3,5.0,67.0,Wilmersdorf
1553.0,69.0,3.0,1.0,Kreuzberg
546.0,30.0,1.0,0.0,Wedding
772.0,20.5,1.0,3.0,Wedding
1193.0,96.03,4.0,35.0,Hellersdorf
1849.81,92.0,3.0,3.0,Treptow
869.0,47.46,2.0,122.0,Schöneberg
603.15,58.52,1.0,46.0,Tempelhof
800.0,35.0,1.0,0.0,Lichtenberg
2170.0,96.92,3.0,1.0,Mitte
1220.0,60.42,2.0,110.0,Kreuzberg
2700.0,118.0,3.0,7.0,Friedrichshain
645.06,51.0,1.5,90.0,Spandau
499.0,40.77,1.0,120.0,Reinickendorf
845.0,27.7,1.0,3.0,Wedding
800.34,66.48,2.0,23.0,Hohenschönhausen
1074.77,65.99,2.0,1.0,Köpenick
389.0,18.0,1.0,3.0,Mitte
1825.6,72.0,2.5,4.0,Wilmersdorf
1348.0,63.5,2.0,114.0,Mitte
1200.0,56.0,2.0,100.0,Neukölln
2356.2,67.32,2.0,2.0,Mitte
986.0,43.0,1.5,110.0,Prenzlauer Berg
1359.0,80.33,2.5,65.0,Wedding
1030.0,63.0,2.0,4.0,Köpenick
551.94,54.0,2.0,64.0,Steglitz
807.0,41.32,2.0,1.0,Neukölln
890.02,71.52,3.0,23.0,Weißensee
1209.0,100.69,3.0,120.0,Pankow
1808.67,85.77,3.0,4.0,Mitte
1155.0,55.5,2.0,114.0,Pankow
798.0,52.0,1.0,53.0,Zehlendorf
2000.0,100.0,3.0,1.0,Prenzlauer Berg
1950.0,50.0,2.0,0.0,Prenzlauer Berg
653.56,63.0,2.0,120.0,Prenzlauer Berg
1841.68,86.06,3.0,1.0,Tiergarten
829.0,61.35,2.0,120.0,Wedding
342.59,31.26,1.0,47.0,Spandau
860.0,55.49,1.0,43.0,Steglitz
768.9,61.93,2.5,81.0,Spandau
459.0,26.0,1.0,110.0,Tiergarten
1432.0,77.72,3.0,2.0,Lichtenberg
1125.0,49.47,2.0,112.0,Neukölln
990.0,70.0,2.0,100.0,Neukölln
454.53,40.64,2.0,93.0,Köpenick
765.31,86.0,2.0,36.0,Neukölln
819.0,30.5,1.0,2.0,Wedding
1481.61,75.98,2.0,2.0,Mitte
517.0,39.0,1.0,106.0,Spandau
819.0,52.0,2.0,120.0,Prenzlauer Berg
451.71,45.03,2.0,35.0,Marzahn
1935.95,78.22,3.0,2.0,Friedrichshain
1599.0,83.0,3.0,1.0,Friedrichshain
1193.0,84.43,4.0,24.0,Buchholz
780.0,63.83,2.0,24.0,Köpenick
1107.0,67.69,2.0,36.0,Spandau
710.0,40.0,1.0,65.0,Wilmersdorf
3150.0,172.0,2.5,144.0,Prenzlauer Berg
518.91,36.03,1.0,38.0,Marzahn
695.0,68.14,2.0,24.0,Lichtenberg
879.0,83.55,3.0,112.0,Spandau
840.0,24.05,1.0,1.0,Charlottenburg
1800.0,142.87,3.0,110.0,Reinickendorf
1145.5,72.5,3.0,0.0,Köpenick
2907.19,180.93,5.5,5.0,Friedrichshain
815.0,45.0,1.5,51.0,Wilmersdorf
2525.96,128.0,4.0,115.0,Friedrichshain
637.16,62.0,2.0,46.0,Spandau
522.76,57.0,3.0,52.0,Pankow
3350.0,158.85,4.0,32.0,Wilmersdorf
826.75,63.5,2.0,23.0,Hohenschönhausen
789.0,71.47,2.0,49.0,Reinickendorf
661.27,55.07,2.0,57.0,Neukölln
1798.0,105.8,3.0,98.0,Charlottenburg
2521.31,122.99,4.0,2.0,Mitte
700.0,33.0,2.0,8.0,Köpenick
1289.65,59.9,2.0,2.0,Tiergarten
1355.0,45.78,2.0,3.0,Friedrichshain
2670.0,155.0,5.0,110.0,Charlottenburg
844.63,69.75,2.0,110.0,Spandau
855.0,47.0,1.0,118.0,Charlottenburg
930.0,30.68,1.0,120.0,Kreuzberg
890.41,71.29,3.0,2.0,Marzahn
1480.0,75.0,1.0,81.0,Steglitz
2872.41,129.68,4.0,1.0,Schöneberg
2604.15,148.38,3.0,115.0,Charlottenburg
617.15,60.0,2.0,48.0,Neukölln
1293.0,63.13,2.0,4.0,Wilmersdorf
1035.0,46.0,1.0,1.0,Tempelhof
1635.2,58.4,2.0,4.0,Mitte
1839.78,81.95,3.0,1.0,Tiergarten
1366.8,86.0,2.0,120.0,Friedrichshain
1024.0,56.0,2.0,112.0,Neukölln
1520.48,66.53,2.0,1.0,Kreuzberg
844.0,74.22,3.0,28.0,Tempelhof
1900.0,105.0,3.0,112.0,Steglitz
1545.0,112.0,3.0,83.0,Wilmersdorf
1614.0,96.91,3.0,3.0,Treptow
2450.0,110.0,2.0,121.0,Mitte
1127.0,101.7,3.0,120.0,Spandau
1670.0,95.16,2.0,120.0,Charlottenburg
818.63,64.51,2.0,84.0,Reinickendorf
927.0,53.0,2.0,0.0,Weißensee
639.05,62.54,3.0,35.0,Marzahn
1300.0,76.39,3.0,43.0,Lichtenberg
1504.0,75.62,2.0,2.0,Schöneberg
980.97,77.67,2.0,23.0,Weißensee
565.23,43.61,1.0,44.0,Kreuzberg
670.0,45.0,1.0,60.0,Wilmersdorf
403.71,46.0,2.0,37.0,Hohenschönhausen
1972.0,123.0,5.0,0.0,Weißensee
768.0,52.0,2.0,115.0,Wedding
1039.0,91.54,3.0,112.0,Spandau
629.0,36.0,1.0,115.0,Prenzlauer Berg
926.0,76.6,3.0,20.0,Köpenick
1533.72,67.63,2.0,1.0,Tiergarten
1995.0,137.31,5.0,3.0,Neukölln
1053.0,70.63,1.0,2.0,Köpenick
780.0,70.0,2.5,118.0,Pankow
527.15,70.57,3.0,34.0,Hohenschönhausen
1499.0,88.08,3.0,1.0,Tempelhof
1846.87,81.72,3.0,1.0,Tiergarten
835.93,89.61,3.0,23.0,Marzahn
468.76,40.0,1.0,54.0,Kreuzberg
1450.0,69.56,2.0,109.0,Schöneberg
3157.0,122.0,2.0,1.0,Tiergarten
793.28,64.66,2.0,23.0,Pankow
1500.0,43.5,2.0,2.0,Tiergarten
986.0,72.77,2.0,110.0,Weißensee
5860.0,216.0,4.0,17.0,Tiergarten
978.0,93.03,3.0,130.0,Spandau
2209.8,90.44,3.0,2.0,Friedrichshain
1090.0,73.84,3.0,130.0,Köpenick
1703.0,88.58,3.0,0.0,Wilmersdorf
800.0,28.76,2.0,34.0,Friedrichshain
1319.47,64.68,2.0,1.0,Tiergarten
4620.0,150.0,3.0,8.0,Tiergarten
2433.0,120.64,4.0,22.0,Tiergarten
835.0,60.0,2.0,22.0,Köpenick
5250.0,214.46,4.0,6.0,Mitte
1400.0,78.53,3.0,130.0,Wedding
2245.0,73.0,3.0,2.0,Tiergarten
1446.73,72.7,2.0,2.0,Schöneberg
1746.0,123.0,3.0,125.0,Charlottenburg
1550.0,57.0,2.0,1.0,Mitte
1777.63,100.0,3.5,110.0,Charlottenburg
1547.22,74.26,3.0,5.0,Friedrichshain
565.0,33.0,1.0,84.0,Spandau
1231.87,77.0,3.0,0.0,Lichtenberg
850.0,48.7,1.5,2.0,Friedrichshain
1150.0,65.0,2.0,110.0,Neukölln
1163.0,68.0,2.0,100.0,Steglitz
725.0,45.7,1.0,61.0,Reinickendorf
1191.0,63.0,2.0,3.0,Reinickendorf
549.0,47.0,1.0,23.0,Köpenick
986.06,59.41,2.0,68.0,Treptow
1265.0,60.0,2.5,1.0,Friedrichshain
2500.0,109.59,3.0,20.0,Mitte
1079.0,80.0,3.0,102.0,Treptow
712.0,55.0,2.0,120.0,Buchholz
960.0,74.31,4.0,61.0,Spandau
702.53,83.14,4.0,34.0,Marzahn
1839.78,81.95,3.0,1.0,Tiergarten
1430.0,84.16,3.0,115.0,Wilmersdorf
950.0,49.0,2.0,92.0,Prenzlauer Berg
1200.0,60.0,2.0,60.0,Charlottenburg
1882.12,89.2,3.0,1.0,Tiergarten
699.0,55.0,2.0,51.0,Reinickendorf
1889.69,83.43,3.0,1.0,Tiergarten
1329.16,63.64,2.0,18.0,Mitte
768.61,71.31,2.0,50.0,Tempelhof
3500.0,262.0,7.0,34.0,Zehlendorf
1181.0,78.99,2.0,114.0,Reinickendorf
1330.55,81.88,4.0,1.0,Treptow
537.02,52.78,1.5,39.0,Steglitz
1356.0,59.68,3.0,120.0,Kreuzberg
1693.3,82.0,3.0,1.0,Tiergarten
1088.76,67.23,2.0,36.0,Tiergarten
1729.02,150.33,5.5,112.0,Charlottenburg
2500.0,97.66,3.0,1.0,Friedrichshain
1093.48,72.42,3.0,54.0,Neukölln
1004.0,62.7,2.0,1.0,Marzahn
1766.0,111.0,3.0,106.0,Friedrichshain
1000.0,41.14,1.0,120.0,Kreuzberg
698.73,60.12,2.0,94.0,Spandau
815.0,44.62,2.0,1.0,Köpenick
778.86,47.93,2.0,1.0,Treptow
632.98,71.87,3.0,48.0,Köpenick
800.0,78.0,3.0,53.0,Reinickendorf
1245.0,80.2,3.0,29.0,Tempelhof
704.89,68.73,3.0,40.0,Marzahn
2310.0,150.0,5.0,92.0,Steglitz
2161.74,92.58,4.0,1.0,Tiergarten
520.0,40.0,1.0,107.0,Reinickendorf
1395.0,86.26,4.0,21.0,Prenzlauer Berg
1040.0,68.0,2.0,78.0,Zehlendorf
3995.0,214.0,5.0,23.0,Charlottenburg
1380.0,97.31,3.0,102.0,Treptow
841.34,71.3,2.0,23.0,Marzahn
821.0,62.96,2.0,120.0,Spandau
2457.0,116.0,3.0,104.0,Prenzlauer Berg
910.0,56.5,2.0,84.0,Reinickendorf
535.59,54.1,2.0,31.0,Hellersdorf
1515.82,91.04,3.0,5.0,Tempelhof
1880.88,104.75,3.0,5.0,Tiergarten
2903.0,139.0,4.0,1.0,Tiergarten
1500.0,77.0,3.0,2.0,Tiergarten
420.0,36.38,1.0,38.0,Hellersdorf
960.0,65.0,3.0,45.0,Tempelhof
909.98,53.69,2.0,55.0,Charlottenburg
414.39,27.59,1.0,47.0,Reinickendorf
700.0,42.51,1.0,78.0,Zehlendorf
1100.0,66.89,2.0,100.0,Weißensee
1230.0,70.0,2.0,2.0,Tiergarten
952.0,74.06,3.0,23.0,Weißensee
749.57,59.72,3.0,52.0,Lichtenberg
1286.92,110.9,3.0,52.0,Steglitz
1413.6,62.0,2.0,6.0,Friedrichshain
1154.0,74.76,2.0,115.0,Wedding
1350.0,86.98,3.0,44.0,Spandau
2600.0,130.0,4.0,122.0,Wilmersdorf
779.0,47.61,2.0,120.0,Lichtenberg
569.0,37.03,1.0,36.0,Hohenschönhausen
1225.0,80.07,3.0,1.0,Buchholz
695.0,45.0,1.0,40.0,Wedding
1256.93,57.79,2.0,1.0,Tiergarten
2218.38,106.46,3.0,4.0,Prenzlauer Berg
549.68,42.76,2.0,81.0,Lichtenberg
615.0,26.0,1.0,128.0,Schöneberg
1300.0,85.05,3.0,120.0,Köpenick
2485.0,97.3,3.0,1.0,Kreuzberg
1012.0,81.27,2.0,24.0,Köpenick
1785.5,111.48,4.0,120.0,Neukölln
850.0,50.0,2.0,109.0,Wilmersdorf
2196.66,115.98,4.0,34.0,Reinickendorf
693.4,75.57,2.0,24.0,Marzahn
944.0,64.25,2.0,110.0,Köpenick
747.73,69.4,3.0,31.0,Hellersdorf
1373.91,63.46,2.0,1.0,Tiergarten
769.0,70.0,2.0,55.0,Spandau
1380.0,98.0,3.5,110.0,Reinickendorf
1559.05,73.54,2.0,1.0,Tiergarten
451.0,36.8,1.0,47.0,Spandau
2497.0,96.54,3.0,20.0,Wilmersdorf
1224.4,78.0,2.0,48.0,Wedding
1774.15,81.57,3.0,1.0,Tiergarten
1794.82,83.0,3.0,1.0,Schöneberg
1270.0,84.0,3.0,115.0,Wilmersdorf
4040.0,176.5,4.0,5.0,Mitte
2820.0,133.0,3.0,3.0,Kreuzberg
699.39,57.95,2.0,59.0,Spandau
875.0,73.44,2.0,43.0,Tempelhof
1230.0,69.79,2.0,103.0,Pankow
1293.0,62.0,2.0,120.0,Mitte
898.0,66.58,2.0,113.0,Tiergarten
594.3,45.49,1.0,29.0,Pankow
1149.0,55.0,3.0,120.0,Mitte
1384.0,50.0,2.0,1.0,Tiergarten
1165.0,85.0,3.0,110.0,Pankow
2182.92,92.89,3.0,5.0,Mitte
990.0,25.85,1.0,1.0,Charlottenburg
980.96,96.42,3.5,91.0,Spandau
420.42,46.0,2.0,36.0,Hohenschönhausen
1301.4,65.4,2.0,2.0,Neukölln
998.0,65.54,2.0,24.0,Weißensee
1830.25,99.5,3.0,6.0,Mitte
610.0,20.0,1.0,2.0,Wedding
1893.09,97.9,3.0,3.0,Mitte
